,latitude,longitude,altitude,geometry,coordinates,timestamp,version,changeset,type,building,addr:street,addr:housename,building:levels,id,addr:city,addr:postcode,addr:housenumber,d_num,name,amenity,club,shop,source,addr:country,office,administrative,training,tourism,cuisine,leisure,healthcare,opening_hours,outdoor_seating,phone,website,studio,layer,resort,fuel:cng,fuel:diesel,fuel:octane_92,fuel:octane_95,building:flats,highway,ref,oneway,surface,lanes,maxspeed,bridge,service,name:ru,living_street,tracktype,junction,footway,tunnel,fixme,ford,railway,traffic_signals,access,barrier,crossing,smoking,internet_access,entrance,bus,public_transport,waterway,foot,horse,bicycle,motor_vehicle
811,,,,"POLYGON ((61.9153487 57.340462, 61.9153675 57.3402999, 61.9155041 57.3403045, 61.9154853 57.3404666, 61.9153487 57.340462))","61.9153487,57.340462,61.9153675,57.3402999,61.9155041,57.3403045,61.9154853,57.3404666,61.9153487,57.340462",1970-01-01T00:00:01Z,1,1,,house,Вайнера,,,way/503380425,Артёмовский,623785.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,,"POLYGON ((61.9153943 57.3401039, 61.9154104 57.3399916, 61.9155855 57.339999, 61.9155695 57.3401112, 61.9153943 57.3401039))","61.9153943,57.3401039,61.9154104,57.3399916,61.9155855,57.339999,61.9155695,57.3401112,61.9153943,57.3401039",1970-01-01T00:00:01Z,1,1,,house,Вайнера,,,way/503380426,Артёмовский,623785.0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,,,"POLYGON ((61.8616366 57.3566551, 61.8616321 57.3565391, 61.8617354 57.3565379, 61.8617342 57.3565071, 61.8618861 57.3565054, 61.8618918 57.3566522, 61.8616366 57.3566551))","61.8616366,57.3566551,61.8616321,57.3565391,61.8617354,57.3565379,61.8617342,57.3565071,61.8618861,57.3565054,61.8618918,57.3566522,61.8616366,57.3566551",1970-01-01T00:00:01Z,1,1,,house,Кронштадтская,,,way/624325798,Артёмовский,623782.0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,,,"POLYGON ((61.8627203 57.3566328, 61.8623626 57.3566324, 61.8623623 57.3565339, 61.8627213 57.3565343, 61.8627203 57.3566328))","61.8627203,57.3566328,61.8623626,57.3566324,61.8623623,57.3565339,61.8627213,57.3565343,61.8627203,57.3566328",1970-01-01T00:00:01Z,1,1,,house,Крылова,,,way/624325799,Артёмовский,623782.0,122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,,"POLYGON ((61.900952 57.3313395, 61.9010611 57.331325, 61.901116 57.3314453, 61.9010069 57.3314598, 61.900952 57.3313395))","61.900952,57.3313395,61.9010611,57.331325,61.901116,57.3314453,61.9010069,57.3314598,61.900952,57.3313395",1970-01-01T00:00:01Z,1,1,,house,Советская,,,way/630466883,Артёмовский,,29,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,"POLYGON ((61.8972555 57.3291385, 61.8986321 57.3289626, 61.8987394 57.3292072, 61.8985686 57.329229, 61.898534 57.3291502, 61.8980001 57.3292185, 61.8980802 57.329401, 61.8979223 57.3294212, 61.8978217 57.3291919, 61.8976273 57.3292168, 61.897691 57.329362, 61.8974785 57.3293892, 61.897409 57.3292307, 61.897302 57.3292444, 61.8972555 57.3291385))","61.8972555,57.3291385,61.8986321,57.3289626,61.8987394,57.3292072,61.8985686,57.329229,61.898534,57.3291502,61.8980001,57.3292185,61.8980802,57.329401,61.8979223,57.3294212,61.8978217,57.3291919,61.8976273,57.3292168,61.897691,57.329362,61.8974785,57.3293892,61.897409,57.3292307,61.897302,57.3292444,61.8972555,57.3291385",1970-01-01T00:00:01Z,1,1,,yes,Котовского,,,way/661320344,,,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,,"POLYGON ((61.8718677 57.3518919, 61.871887 57.3518293, 61.8720533 57.3518441, 61.872034 57.3519068, 61.8718677 57.3518919))","61.8718677,57.3518919,61.871887,57.3518293,61.8720533,57.3518441,61.872034,57.3519068,61.8718677,57.3518919",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517574,Артёмовский,623780.0,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,,,"POLYGON ((61.8717522 57.3533133, 61.871756 57.3532004, 61.8718761 57.3532016, 61.8718723 57.3533145, 61.8717522 57.3533133))","61.8717522,57.3533133,61.871756,57.3532004,61.8718761,57.3532016,61.8718723,57.3533145,61.8717522,57.3533133",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517575,Артёмовский,623780.0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,,"POLYGON ((61.8724447 57.3520889, 61.8725102 57.351888, 61.8727582 57.3519116, 61.8726927 57.3521125, 61.8724447 57.3520889))","61.8724447,57.3520889,61.8725102,57.351888,61.8727582,57.3519116,61.8726927,57.3521125,61.8724447,57.3520889",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517576,Артёмовский,623780.0,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,,"POLYGON ((61.8723142 57.3529467, 61.8723236 57.3528654, 61.8724734 57.3528705, 61.8724639 57.3529517, 61.8723142 57.3529467))","61.8723142,57.3529467,61.8723236,57.3528654,61.8724734,57.3528705,61.8724639,57.3529517,61.8723142,57.3529467",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517577,Артёмовский,623780.0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,,"POLYGON ((61.8723165 57.3507519, 61.8721103 57.3507329, 61.8721474 57.3506157, 61.8723536 57.3506346, 61.8723165 57.3507519))","61.8723165,57.3507519,61.8721103,57.3507329,61.8721474,57.3506157,61.8723536,57.3506346,61.8723165,57.3507519",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517578,Артёмовский,623780.0,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,,"POLYGON ((61.8728769 57.3505746, 61.8729572 57.3505083, 61.8730885 57.3505545, 61.8730082 57.3506209, 61.8728769 57.3505746))","61.8728769,57.3505746,61.8729572,57.3505083,61.8730885,57.3505545,61.8730082,57.3506209,61.8728769,57.3505746",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517579,Артёмовский,623780.0,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,,,"POLYGON ((61.8722475 57.3537971, 61.8722528 57.3537191, 61.8723641 57.3537213, 61.8723588 57.3537993, 61.8722475 57.3537971))","61.8722475,57.3537971,61.8722528,57.3537191,61.8723641,57.3537213,61.8723588,57.3537993,61.8722475,57.3537971",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517580,Артёмовский,623780.0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,,"POLYGON ((61.8722464 57.3535517, 61.8722603 57.3534576, 61.8724386 57.3534653, 61.8724246 57.3535594, 61.8722464 57.3535517))","61.8722464,57.3535517,61.8722603,57.3534576,61.8724386,57.3534653,61.8724246,57.3535594,61.8722464,57.3535517",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517581,Артёмовский,623780.0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,,"POLYGON ((61.8720847 57.3509976, 61.8721031 57.3509257, 61.8722872 57.3509394, 61.8722688 57.3510113, 61.8720847 57.3509976))","61.8720847,57.3509976,61.8721031,57.3509257,61.8722872,57.3509394,61.8722688,57.3510113,61.8720847,57.3509976",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517582,Артёмовский,623780.0,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,"POLYGON ((61.873392 57.3501895, 61.8734675 57.3501304, 61.8734316 57.3501171, 61.8734943 57.3500681, 61.8736731 57.3501346, 61.873535 57.3502427, 61.873392 57.3501895))","61.873392,57.3501895,61.8734675,57.3501304,61.8734316,57.3501171,61.8734943,57.3500681,61.8736731,57.3501346,61.873535,57.3502427,61.873392,57.3501895",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517583,Артёмовский,623780.0,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,,"POLYGON ((61.8751723 57.3488615, 61.8752521 57.3488035, 61.8754441 57.3488804, 61.8753644 57.3489384, 61.8751723 57.3488615))","61.8751723,57.3488615,61.8752521,57.3488035,61.8754441,57.3488804,61.8753644,57.3489384,61.8751723,57.3488615",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517584,Артёмовский,623780.0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,,"POLYGON ((61.8717189 57.3522842, 61.8717219 57.3522234, 61.8719417 57.3522266, 61.8719386 57.3522874, 61.8717189 57.3522842))","61.8717189,57.3522842,61.8717219,57.3522234,61.8719417,57.3522266,61.8719386,57.3522874,61.8717189,57.3522842",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517585,Артёмовский,623780.0,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,,"POLYGON ((61.8742376 57.3495515, 61.8742959 57.349508, 61.8743776 57.3495399, 61.8743193 57.3495834, 61.8742376 57.3495515))","61.8742376,57.3495515,61.8742959,57.349508,61.8743776,57.3495399,61.8743193,57.3495834,61.8742376,57.3495515",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517586,Артёмовский,623780.0,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,"POLYGON ((61.873126 57.3503733, 61.8732325 57.3502812, 61.8733971 57.3503367, 61.8732905 57.3504287, 61.873126 57.3503733))","61.873126,57.3503733,61.8732325,57.3502812,61.8733971,57.3503367,61.8732905,57.3504287,61.873126,57.3503733",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517587,Артёмовский,623780.0,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,,"POLYGON ((61.8717579 57.3526822, 61.8717587 57.3526363, 61.8718825 57.352637, 61.8718817 57.3526828, 61.8717579 57.3526822))","61.8717579,57.3526822,61.8717587,57.3526363,61.8718825,57.352637,61.8718817,57.3526828,61.8717579,57.3526822",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517588,Артёмовский,623780.0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,"POLYGON ((61.874906 57.349116, 61.8749675 57.3490718, 61.8750985 57.3491265, 61.8750321 57.3491724, 61.874906 57.349116))","61.874906,57.349116,61.8749675,57.3490718,61.8750985,57.3491265,61.8750321,57.3491724,61.874906,57.349116",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517589,Артёмовский,623780.0,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,"POLYGON ((61.8717176 57.3524841, 61.8717212 57.3524091, 61.8719082 57.3524117, 61.8719046 57.3524867, 61.8717176 57.3524841))","61.8717176,57.3524841,61.8717212,57.3524091,61.8719082,57.3524117,61.8719046,57.3524867,61.8717176,57.3524841",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517590,Артёмовский,623780.0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,,"POLYGON ((61.8744714 57.3493459, 61.8745355 57.3492983, 61.8747303 57.3493747, 61.8746662 57.3494223, 61.8744714 57.3493459))","61.8744714,57.3493459,61.8745355,57.3492983,61.8747303,57.3493747,61.8746662,57.3494223,61.8744714,57.3493459",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517591,Артёмовский,623780.0,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,"POLYGON ((61.8723569 57.3525603, 61.8723742 57.3524722, 61.8725456 57.352482, 61.8725283 57.3525701, 61.8723569 57.3525603))","61.8723569,57.3525603,61.8723742,57.3524722,61.8725456,57.352482,61.8725283,57.3525701,61.8723569,57.3525603",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517593,Артёмовский,623780.0,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,"POLYGON ((61.8738655 57.3503566, 61.8739436 57.350299, 61.874066 57.3503472, 61.8739878 57.3504049, 61.8738655 57.3503566))","61.8738655,57.3503566,61.8739436,57.350299,61.874066,57.3503472,61.8739878,57.3504049,61.8738655,57.3503566",1970-01-01T00:00:01Z,1,1,,yes,Тяговиков,,,way/697517594,Артёмовский,623780.0,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,"POLYGON ((61.8736996 57.3499437, 61.8737878 57.3498854, 61.8739261 57.3499463, 61.8738379 57.3500046, 61.8736996 57.3499437))","61.8736996,57.3499437,61.8737878,57.3498854,61.8739261,57.3499463,61.8738379,57.3500046,61.8736996,57.3499437",1970-01-01T00:00:01Z,1,1,,yes,Тяговиков,,,way/697517596,Артёмовский,623780.0,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,,"POLYGON ((61.8718941 57.3516512, 61.8719289 57.3515267, 61.8721167 57.3515412, 61.8720872 57.3516656, 61.8718941 57.3516512))","61.8718941,57.3516512,61.8719289,57.3515267,61.8721167,57.3515412,61.8720872,57.3516656,61.8718941,57.3516512",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517597,Артёмовский,623780.0,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,"POLYGON ((61.8745281 57.3499101, 61.8745994 57.3498551, 61.8747239 57.3499021, 61.8746526 57.3499571, 61.8745281 57.3499101))","61.8745281,57.3499101,61.8745994,57.3498551,61.8747239,57.3499021,61.8746526,57.3499571,61.8745281,57.3499101",1970-01-01T00:00:01Z,1,1,,yes,Тяговиков,,,way/697517598,Артёмовский,623780.0,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,"POLYGON ((61.8741874 57.3501502, 61.8742786 57.3500806, 61.8744603 57.35015, 61.8743691 57.3502195, 61.8741874 57.3501502))","61.8741874,57.3501502,61.8742786,57.3500806,61.8744603,57.35015,61.8743691,57.3502195,61.8741874,57.3501502",1970-01-01T00:00:01Z,1,1,,yes,Тяговиков,,,way/697517599,Артёмовский,623780.0,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,"POLYGON ((61.8717089 57.3529517, 61.8717133 57.3528896, 61.8718743 57.3528929, 61.8718699 57.3529551, 61.8717089 57.3529517))","61.8717089,57.3529517,61.8717133,57.3528896,61.8718743,57.3528929,61.8718699,57.3529551,61.8717089,57.3529517",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517600,Артёмовский,623780.0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,"POLYGON ((61.8756026 57.3485181, 61.8758009 57.3483688, 61.8760336 57.3484588, 61.8758353 57.3486081, 61.8756026 57.3485181))","61.8756026,57.3485181,61.8758009,57.3483688,61.8760336,57.3484588,61.8758353,57.3486081,61.8756026,57.3485181",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517601,Артёмовский,623780.0,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,"POLYGON ((61.8754234 57.3487501, 61.8754994 57.3486957, 61.8756264 57.3487473, 61.8755504 57.3488017, 61.8754234 57.3487501))","61.8754234,57.3487501,61.8754994,57.3486957,61.8756264,57.3487473,61.8755504,57.3488017,61.8754234,57.3487501",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517602,Артёмовский,623780.0,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,"POLYGON ((61.8720522 57.3513343, 61.872077 57.3512517, 61.8721932 57.3512619, 61.8721684 57.3513445, 61.8720522 57.3513343))","61.8720522,57.3513343,61.872077,57.3512517,61.8721932,57.3512619,61.8721684,57.3513445,61.8720522,57.3513343",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517603,Артёмовский,623780.0,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,"POLYGON ((61.8722997 57.3531267, 61.8723117 57.3530649, 61.8724477 57.3530725, 61.8724357 57.3531344, 61.8722997 57.3531267))","61.8722997,57.3531267,61.8723117,57.3530649,61.8724477,57.3530725,61.8724357,57.3531344,61.8722997,57.3531267",1970-01-01T00:00:01Z,1,1,,house,Тяговиков,,,way/697517849,Артёмовский,623780.0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,"POLYGON ((61.8749478 57.349609, 61.8750804 57.349517, 61.8752235 57.349577, 61.8750908 57.349669, 61.8749478 57.349609))","61.8749478,57.349609,61.8750804,57.349517,61.8752235,57.349577,61.8750908,57.349669,61.8749478,57.349609",1970-01-01T00:00:01Z,1,1,,yes,Металлистов,,,way/701476038,Артёмовский,623780.0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,"POLYGON ((61.9158364 57.3310294, 61.9158211 57.3310118, 61.9157333 57.3309107, 61.9163112 57.3307644, 61.9163997 57.3308662, 61.9164143 57.3308831, 61.9158564 57.3310243, 61.9158364 57.3310294))","61.9158364,57.3310294,61.9158211,57.3310118,61.9157333,57.3309107,61.9163112,57.3307644,61.9163997,57.3308662,61.9164143,57.3308831,61.9158564,57.3310243,61.9158364,57.3310294",1970-01-01T00:00:01Z,1,1,,yes,Куйбышева,,,way/715332540,Артёмовский,623780.0,1,9,судебный участок мировых судей №3,courthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,"POLYGON ((61.9152835 57.3313346, 61.9151976 57.3312307, 61.9152331 57.3312222, 61.9154859 57.3311613, 61.9152258 57.3308468, 61.9153835 57.3308088, 61.9156518 57.3311331, 61.9158978 57.3310738, 61.9159201 57.3310684, 61.9159979 57.3311624, 61.9152835 57.3313346))","61.9152835,57.3313346,61.9151976,57.3312307,61.9152331,57.3312222,61.9154859,57.3311613,61.9152258,57.3308468,61.9153835,57.3308088,61.9156518,57.3311331,61.9158978,57.3310738,61.9159201,57.3310684,61.9159979,57.3311624,61.9152835,57.3313346",1970-01-01T00:00:01Z,1,1,,yes,Куйбышева,,,way/715332544,Артёмовский,623780.0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,"POLYGON ((61.9148849 57.331426, 61.9145356 57.3310968, 61.9147616 57.3310269, 61.915111 57.3313561, 61.9148849 57.331426))","61.9148849,57.331426,61.9145356,57.3310968,61.9147616,57.3310269,61.915111,57.3313561,61.9148849,57.331426",1970-01-01T00:00:01Z,1,1,,residential,Куйбышева,,,way/715332545,Артёмовский,623780.0,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,"POLYGON ((61.914007 57.3317194, 61.9138756 57.3315965, 61.9144135 57.3314288, 61.914545 57.3315517, 61.914007 57.3317194))","61.914007,57.3317194,61.9138756,57.3315965,61.9144135,57.3314288,61.914545,57.3315517,61.914007,57.3317194",1970-01-01T00:00:01Z,1,1,,residential,Куйбышева,,,way/715332546,Артёмовский,623780.0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,"POLYGON ((61.9138114 57.3317797, 61.9132978 57.3319423, 61.9131663 57.3318213, 61.9136798 57.3316586, 61.9138114 57.3317797))","61.9138114,57.3317797,61.9132978,57.3319423,61.9131663,57.3318213,61.9136798,57.3316586,61.9138114,57.3317797",1970-01-01T00:00:01Z,1,1,,residential,Куйбышева,,,way/715332547,Артёмовский,623780.0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,"POLYGON ((61.915291 57.3317324, 61.9152032 57.3316437, 61.9155544 57.3315424, 61.9156422 57.3316311, 61.915291 57.3317324))","61.915291,57.3317324,61.9152032,57.3316437,61.9155544,57.3315424,61.9156422,57.3316311,61.915291,57.3317324",1970-01-01T00:00:01Z,1,1,,yes,Куйбышева,,,way/715332548,Артёмовский,623780.0,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
